x,y,z
0.4261679,1.8267759,9.464279
0.23702596,2.303222,9.507375
0.34715924,2.3654714,9.404425
0.31364042,2.2577322,9.423578
0.33518824,2.0685902,9.461885
0.4357447,1.9967642,9.409213
0.32800564,2.042254,9.356541
0.4141969,2.0685902,9.457097
0.36631286,2.2337902,9.361329
0.44532153,2.1787236,9.423578
0.32800564,2.1092918,9.457097
0.31124622,2.0757728,9.344569
0.4165911,2.042254,9.330204
0.36870706,2.0638018,9.459491
0.37828386,2.2026656,9.404425
0.30645782,2.2409728,9.461885
0.36152446,2.1571758,9.409213
0.29448682,2.147599,9.411607
0.36391866,2.147599,9.378088
0.34955344,2.1308396,9.469068
0.36391866,2.2290018,9.354146
0.38307226,2.1523874,9.380483
0.4309563,2.0207062,9.361329
0.40222588,1.9608512,9.425972
0.37349546,2.1021092,9.469068
0.4237737,2.066196,9.3733
0.47884035,2.0374656,9.308656
0.39504328,2.0901382,9.380483
0.37349546,2.2457612,9.488221
0.2633622,2.4133554,9.557653
0.29688102,2.2649148,9.464279
0.35194764,2.1739352,9.461885
0.34476504,2.0374656,9.41879
0.25139117,1.8315643,9.428367
0.37588966,1.7764976,9.437943
0.2681506,1.9177556,9.358934
0.29688102,1.9800048,9.435549
0.4213795,2.006341,9.378088
0.46447513,1.9560628,9.3733
0.4141969,2.0326772,9.380483
0.40222588,1.9919758,9.397242
0.34955344,2.255338,9.500193
0.37828386,2.195483,9.406818
0.19871874,2.3870192,9.509769
0.24660277,2.4301147,9.3661175
0.32561144,2.408567,9.428367
0.33997664,2.4372973,9.380483
0.35194764,1.9177556,9.490616
0.34237084,1.7118542,9.476251
0.3854665,1.553837,9.423578
0.39504328,1.6136919,9.351752
0.39983168,1.7142484,9.392453
0.29209262,1.5155296,9.526528
0.31603462,1.4891934,9.504981
0.35194764,1.8794483,9.425972
0.45489833,1.958457,9.323022
0.34955344,2.087744,9.512163
0.20829555,2.0135236,9.488221
0.33279404,2.2697031,9.490616
0.23702596,2.1523874,9.459491
0.12210429,1.8411411,9.703699
0.22744916,1.7621324,9.564836
0.33997664,1.8818425,9.279925
0.50278234,1.5753847,9.390059
0.21787235,2.0638018,9.531317
0.36152446,1.8195933,9.471462
0.19153613,1.3982137,9.576807
0.29448682,1.5490485,9.411607
0.25378537,1.6352397,9.569624
0.29209262,1.7956513,9.478644
0.35434186,1.8267759,9.449914
0.48602295,1.7812861,9.41879
0.35913026,1.6376339,9.557653
0.35913026,1.6663644,9.488221
0.35434186,1.7788919,9.502586
0.5530606,1.6663644,9.655815
0.6799533,1.6998832,9.363723
0.34476504,1.5011644,9.375694
-0.4333505,1.9967642,9.983821
0.45250413,1.5825673,9.80665
-0.30406362,0.82121116,9.229648
-0.16280572,1.3694834,9.41879
-0.12928689,1.5969325,9.569624
0.021547815,1.4939818,9.459491
0.260968,1.1994951,9.595961
0.35194764,0.7589619,9.586384
0.19393034,0.37349546,9.607931
0.33758244,0.50517654,9.730036
0.10055647,0.557849,9.643845
0.59376204,0.7350199,9.478644
0.61052144,0.35913026,9.411607
0.6631939,0.5482722,9.751583
0.62249243,0.92655605,9.8042555
0.6799533,0.9768343,9.382876
0.59136784,1.0773908,9.605537
0.5434838,1.2090719,9.581595
0.6368576,1.5155296,9.356541
0.35194764,1.1444284,9.495404
0.47165772,0.770933,9.519346
0.36152446,0.8643068,9.634268
0.34476504,1.1252748,9.703699
0.320823,0.7541735,9.500193
0.24660277,0.2873042,9.715671
0.28491,0.24660277,9.7324295
0.3854665,0.35434186,9.363723
0.521936,0.22984336,9.361329
0.5626374,0.47165772,9.3733
0.44532153,0.7062895,9.435549
0.39983168,0.78769237,9.945514
0.51235914,0.7326257,10.156203
0.4333505,0.59615624,9.56723
0.7637503,0.92416185,9.028535
0.4429273,1.1204864,9.25359
0.37349546,1.5370775,9.387665
0.61291564,1.9273324,9.40203
0.61770403,1.9177556,9.65821
0.19871874,2.255338,9.945514
0.07182605,1.0223241,9.763555
0.4381389,2.0207062,9.610326
-0.5530606,1.0486604,9.782708
0.11731588,-1.4628572,9.56723
0.25857377,-0.7062895,9.358934
-0.41180268,-0.260968,9.540894
-0.19871874,-1.922544,9.323022
0.58897364,-1.673547,9.634268
0.28491,-0.58418524,9.392453
0.5674258,-0.34955344,9.440337
0.25139117,1.2880806,9.176975
-0.11971009,1.0223241,9.629479
-0.2801216,-0.51954174,10.441113
0.40701428,-1.2617443,9.677363
0.4429273,-0.6607997,8.726865
0.39743748,0.5530606,9.445126
-0.17717093,-0.7158663,9.6845455
0.1388637,0.22505496,9.892841
-0.095768064,1.103727,10.101137
0.16759412,0.5554548,9.356541
0.009576807,-0.1388637,10.572795
0.45250413,-0.12449849,8.815451
0.1316811,0.5770026,10.30225
